employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Salary
37202,Analytics,region_23,Bachelors,m,sourcing,1,35,5,5,0,0,82,69880.58
30831,Operations,region_16,Bachelors,m,other,1,42,5,17,0,0,63,83622.53
17795,HR,region_2,Bachelors,m,other,1,38,5,4,1,0,53,92679.57
56519,Sales & Marketing,region_2,Masters & above,m,other,1,57,2,7,0,0,48,71107.55
49123,Analytics,region_2,Bachelors,f,other,1,31,1,6,0,0,84,85543.97
24575,Analytics,region_7,Masters & above,m,other,1,33,5,6,1,0,83,55499.96
70356,Operations,region_2,Bachelors,f,other,1,33,3,7,1,0,63,95308.45
19090,Sales & Marketing,region_4,Masters & above,m,sourcing,1,44,3,7,1,0,49,55936.12
16112,Sales & Marketing,region_10,Masters & above,m,sourcing,1,31,4,6,0,0,51,39756.88
24489,Sales & Marketing,region_15,Bachelors,m,referred,1,29,5,6,1,0,55,45421.29
56729,Sales & Marketing,region_28,Masters & above,f,other,1,37,4,9,0,0,46,64141.69
14366,Operations,region_15,Bachelors,m,sourcing,1,35,5,10,0,0,63,37698.93
61925,Technology,region_2,Bachelors,m,other,1,60,4,13,0,0,79,94628.89
20137,Sales & Marketing,region_7,Bachelors,m,other,1,29,3,5,1,0,53,56462.91
64177,HR,region_11,Bachelors,m,other,2,28,5,5,0,0,52,81180.34
35197,Sales & Marketing,region_34,Masters & above,m,sourcing,1,34,3,2,1,0,49,73474.4
29862,Analytics,region_22,,m,other,2,28,5,7,1,0,84,57385.98
30540,Technology,region_7,Bachelors,m,other,1,28,4,4,1,0,79,75826.62
19537,Procurement,region_14,Bachelors,m,other,1,39,3,2,0,0,69,76841.83
69713,Sales & Marketing,region_22,Bachelors,m,sourcing,1,53,1,7,0,0,51,71690.61
52389,Sales & Marketing,region_28,Bachelors,m,other,1,34,5,5,1,0,49,34157.64
1334,Procurement,region_22,Masters & above,m,other,3,30,3,3,1,0,68,56375.06
2379,Sales & Marketing,region_16,,m,sourcing,1,23,,1,1,0,51,88807.16
72989,Sales & Marketing,region_4,Masters & above,m,other,1,42,4,8,0,0,55,43952.28
58870,Operations,region_8,Masters & above,f,other,1,39,2,5,0,0,63,82169.78
50304,Operations,region_22,Below Secondary,f,other,1,23,3,2,0,0,59,99229.99
17524,Technology,region_19,Bachelors,m,other,2,40,1,10,0,0,85,45288.64
70623,Analytics,region_34,Bachelors,m,sourcing,1,33,3,9,0,0,81,80383.2
56289,Analytics,region_7,Bachelors,m,other,2,32,,1,0,0,85,69678.62
5477,Procurement,region_22,Bachelors,m,sourcing,1,27,1,3,0,0,70,57148.1
54498,Sales & Marketing,region_28,Bachelors,m,other,2,29,4,2,0,0,50,32184.7
52854,Sales & Marketing,region_10,Bachelors,m,other,1,28,4,3,1,0,98,87681.23
12116,Operations,region_15,Bachelors,m,other,1,32,4,6,0,0,62,41595.97
25367,Operations,region_29,Masters & above,f,sourcing,1,38,4,10,1,0,58,35045.88
42241,Procurement,region_22,Masters & above,f,other,1,37,3,8,1,1,90,93277.77
54927,HR,region_2,Bachelors,f,sourcing,1,30,3,4,1,0,49,78199.72
2920,Technology,region_21,Masters & above,m,sourcing,1,45,5,7,1,0,84,31435.21
24113,Operations,region_2,Bachelors,m,other,1,31,2,8,0,0,61,68989.18
73056,Technology,region_2,Masters & above,m,other,1,35,3,7,0,0,80,53737.9
13412,Technology,region_24,Masters & above,m,other,1,34,3,4,0,0,80,61783.76
51063,Sales & Marketing,region_28,Bachelors,f,other,1,29,4,4,0,0,53,41320.36
43870,Sales & Marketing,region_31,,m,other,1,38,4,9,0,0,46,58070.94
72430,Analytics,region_27,Bachelors,f,sourcing,1,29,3,6,0,0,88,90463.01
41258,Procurement,region_27,Bachelors,f,other,1,33,1,7,1,0,66,71597.44
47871,Sales & Marketing,region_13,Bachelors,m,sourcing,2,36,4,6,0,0,47,76836.87
15624,Operations,region_2,Bachelors,m,other,1,47,1,17,0,0,60,97053.3
63464,Operations,region_15,Masters & above,f,other,1,43,3,13,1,0,58,94645.43
44777,Operations,region_16,Bachelors,m,sourcing,1,29,3,2,0,0,58,95769.87
27331,Technology,region_2,Masters & above,f,other,1,56,1,10,1,0,79,79568.32
73775,HR,region_22,Bachelors,m,sourcing,1,31,5,5,1,0,50,98281.77
9169,Sales & Marketing,region_16,,m,other,1,21,1,2,0,0,52,54791.44
24437,Procurement,region_28,Masters & above,m,other,1,36,3,3,0,0,70,79087.04
67982,Procurement,region_31,Bachelors,m,sourcing,1,34,3,5,0,0,73,82373.2
22012,Operations,region_27,Bachelors,f,other,1,44,5,5,1,0,62,82150.02
64753,Analytics,region_22,Bachelors,m,sourcing,1,26,4,4,0,0,87,34390.71
12456,Technology,region_32,Bachelors,m,sourcing,1,29,,1,1,0,76,98949.57
67100,HR,region_7,Below Secondary,m,other,1,24,,1,0,0,46,87422.23
34950,Technology,region_2,Bachelors,m,sourcing,1,36,4,4,1,0,80,79421.8
2837,Analytics,region_4,Bachelors,m,other,1,47,3,7,0,0,88,58766.39
49352,Sales & Marketing,region_2,Bachelors,m,sourcing,4,46,4,15,0,0,52,56256.3
58030,Sales & Marketing,region_22,,m,other,2,27,,1,0,1,51,61013.56
64244,Analytics,region_32,Masters & above,m,other,1,30,1,4,0,0,82,42708.7
77247,Operations,region_22,Bachelors,m,sourcing,1,35,1,9,0,0,61,67465.18
69448,Finance,region_2,Masters & above,m,sourcing,1,44,3,13,0,0,56,46503.09
58376,Procurement,region_5,Bachelors,m,other,1,37,1,3,1,0,72,35161.25
22560,Sales & Marketing,region_25,Masters & above,m,other,2,35,2,2,0,0,46,45984.1
18838,Technology,region_27,Below Secondary,m,other,1,25,,1,1,0,76,93331.35
63425,Legal,region_31,Bachelors,m,other,1,33,1,6,0,0,59,62135.35
77553,R&D,region_22,Bachelors,m,other,1,31,5,2,1,0,88,53059.19
36793,Procurement,region_2,Masters & above,m,other,1,53,4,3,1,0,72,33323.45
32938,Technology,region_30,Bachelors,m,sourcing,1,25,,1,0,0,78,46776.01
22260,Sales & Marketing,region_2,Masters & above,f,other,1,46,1,6,0,0,51,52464.6
37113,Sales & Marketing,region_22,Masters & above,f,other,1,41,3,8,0,0,50,44424
2711,Sales & Marketing,region_19,,m,other,1,42,3,5,0,0,55,49172.88
29471,Procurement,region_15,Masters & above,m,sourcing,1,39,3,6,1,0,73,52348.65
75088,Analytics,region_30,Bachelors,m,other,1,29,3,2,0,0,84,33825.68
69644,Analytics,region_22,Bachelors,m,other,1,24,3,3,0,0,85,59464.48
76597,R&D,region_2,Bachelors,m,other,1,45,3,15,0,0,81,97717.41
35625,Operations,region_7,Bachelors,m,other,1,45,3,20,0,0,58,88773.03
16592,Operations,region_22,Bachelors,f,sourcing,2,35,3,7,1,0,60,67636.5
24582,Sales & Marketing,region_7,Masters & above,m,sourcing,3,35,3,7,1,0,54,90898.78
42795,Technology,region_17,Bachelors,f,sourcing,1,33,4,5,1,0,76,91219.93
73904,Analytics,region_27,Bachelors,m,sourcing,2,34,4,7,0,0,81,64491.78
63857,Legal,region_7,Below Secondary,m,sourcing,1,29,3,2,0,0,60,70836.93
1939,Sales & Marketing,region_7,Masters & above,m,other,1,35,5,8,0,0,45,56509.81
48300,Finance,region_26,Bachelors,f,other,1,26,3,2,0,0,58,91801.01
67200,Sales & Marketing,region_16,,m,other,1,22,,1,0,1,51,55798.48
36622,Procurement,region_31,Bachelors,f,other,1,33,2,9,0,0,70,91717.91
5298,Sales & Marketing,region_15,Masters & above,m,other,1,50,5,19,0,0,50,80932.82
31094,Procurement,region_2,Bachelors,f,other,1,45,1,15,0,1,74,97777.16
11161,Technology,region_7,,m,other,1,33,4,7,0,0,77,54212.8
30420,Operations,region_22,Masters & above,m,sourcing,1,35,4,7,0,0,56,81447.94
76683,Sales & Marketing,region_12,Bachelors,f,other,1,29,4,2,1,0,44,60951.99
29688,Sales & Marketing,region_7,Bachelors,m,sourcing,1,47,1,16,0,0,54,71885.09
8061,Sales & Marketing,region_26,Bachelors,m,sourcing,1,27,4,2,0,0,44,43541.86
78042,Technology,region_22,Bachelors,m,other,3,27,,1,1,0,75,97779.42
43122,Finance,region_30,Bachelors,m,other,1,27,3,3,0,0,63,76009.25
48463,Operations,region_16,Bachelors,m,other,2,27,,1,0,0,69,36244.44
70184,Sales & Marketing,region_26,Bachelors,m,sourcing,1,42,2,7,0,0,50,75368.5
25124,Technology,region_8,Bachelors,f,other,2,28,3,4,0,0,81,63524.11
7861,Finance,region_2,,f,other,1,41,3,10,0,0,60,97294.41
38217,R&D,region_27,Bachelors,m,sourcing,1,35,5,4,1,0,85,98296.21
51138,Procurement,region_22,Bachelors,f,other,1,27,5,3,1,0,73,36862.03
16202,Sales & Marketing,region_2,Masters & above,m,other,1,42,2,3,0,0,43,79380.76
51182,Technology,region_2,Bachelors,m,sourcing,1,55,2,2,0,0,75,80040.19
54095,Analytics,region_23,Bachelors,m,other,1,26,5,3,1,0,83,72726.53
35972,HR,region_23,Bachelors,m,sourcing,1,35,3,5,1,0,47,44945.68
72365,Analytics,region_26,Bachelors,m,other,1,49,5,17,1,0,82,41877.59
73691,Operations,region_32,,f,other,1,27,4,3,0,0,61,49134.82
37406,Analytics,region_28,Masters & above,m,other,2,31,4,5,0,0,82,65126.6
77414,Technology,region_7,Bachelors,f,sourcing,1,30,3,5,0,0,75,61840.69
39479,Technology,region_2,Bachelors,m,other,1,33,3,3,0,0,77,83596.94
37626,Sales & Marketing,region_29,Masters & above,m,sourcing,1,38,3,6,0,0,48,50007.1
20150,Operations,region_19,Masters & above,f,other,1,38,4,9,1,0,57,33961.13
41549,Technology,region_2,Masters & above,m,sourcing,2,36,4,10,1,0,73,70555
44031,Operations,region_27,Masters & above,m,other,1,41,3,7,1,0,60,71238.03
74776,Finance,region_2,Bachelors,m,other,2,26,4,2,0,0,61,76997.12
21029,Sales & Marketing,region_2,Masters & above,f,other,3,51,4,5,0,0,52,78101.79
61178,Sales & Marketing,region_21,,m,other,2,28,2,2,0,0,50,65872.62
40516,Operations,region_23,Masters & above,m,other,1,32,5,3,0,0,60,56417.39
28081,Procurement,region_17,Bachelors,m,sourcing,1,45,4,15,0,0,70,49204.36
2366,Sales & Marketing,region_2,,m,sourcing,2,26,,1,0,0,49,86812.07
71265,Analytics,region_22,Bachelors,m,sourcing,2,30,3,4,0,0,83,95989.14
46427,Procurement,region_2,Bachelors,f,sourcing,1,33,4,7,1,0,66,59740.57
54052,Procurement,region_2,Bachelors,f,other,1,30,1,3,0,0,70,88260.96
45007,Operations,region_28,Bachelors,m,sourcing,1,27,3,2,0,0,58,46602.75
8379,Sales & Marketing,region_9,Bachelors,m,sourcing,1,32,3,9,0,0,48,80775.56
75709,Sales & Marketing,region_31,Bachelors,m,other,1,33,5,6,1,0,49,59822.09
16161,Operations,region_22,Masters & above,f,other,1,32,2,6,0,0,65,96035.31
21866,Legal,region_32,Bachelors,m,other,1,29,,1,0,0,58,47203.52
68260,Sales & Marketing,region_10,Masters & above,m,other,1,32,5,6,0,0,53,58897.06
38289,Operations,region_2,Bachelors,m,other,2,42,3,17,0,0,65,80594.14
30219,Sales & Marketing,region_13,Bachelors,m,other,1,26,5,2,0,0,49,83622.89
53702,Legal,region_22,Bachelors,m,sourcing,1,28,4,2,0,0,60,54196.36
46085,Sales & Marketing,region_7,Masters & above,m,other,1,45,5,5,1,0,49,40944.38
32929,Analytics,region_7,Masters & above,m,sourcing,1,36,4,9,0,0,82,57868.34
10657,HR,region_7,Bachelors,m,sourcing,1,36,4,7,1,0,52,73790.27
6609,Technology,region_5,Masters & above,m,other,3,33,3,4,1,0,82,65413.92
8268,Technology,region_15,Bachelors,m,sourcing,1,39,3,11,0,0,82,58149.11
4446,Sales & Marketing,region_13,Masters & above,m,other,3,34,3,4,0,0,51,88632.71
19426,Sales & Marketing,region_27,Bachelors,m,other,1,46,3,11,0,0,46,46816.47
77600,Sales & Marketing,region_23,Bachelors,m,other,1,36,4,5,1,0,47,98876.61
70731,Operations,region_19,Masters & above,m,other,2,38,4,2,0,0,60,33499.53
28322,HR,region_22,Bachelors,f,other,1,27,4,5,1,0,51,85943.23
32572,Finance,region_2,Masters & above,f,other,1,40,5,3,1,0,62,92047.07
3374,Sales & Marketing,region_23,Bachelors,m,other,2,37,3,4,0,0,47,55770.38
69133,Operations,region_19,Bachelors,f,other,2,34,4,3,0,0,56,74212.39
77701,Operations,region_22,Bachelors,m,sourcing,1,40,5,7,0,0,61,83420.31
70181,Operations,region_19,Bachelors,f,other,1,36,3,8,0,0,56,46361.34
24639,Operations,region_10,Masters & above,m,other,1,32,4,3,1,0,60,91520.7
51562,HR,region_31,Bachelors,m,sourcing,2,24,,1,1,0,52,61365.47
35997,Procurement,region_2,Bachelors,m,other,1,30,1,3,0,0,67,94490.48
31195,Technology,region_2,Below Secondary,f,referred,2,24,3,3,0,0,79,89195.28
54557,Sales & Marketing,region_2,Bachelors,m,sourcing,1,22,,1,0,0,48,78361.9
60199,Operations,region_14,Bachelors,m,sourcing,1,30,1,3,1,0,56,75223.13
54504,Technology,region_22,Masters & above,m,other,3,42,3,6,0,0,80,81570.46
7501,Operations,region_31,,m,other,1,31,5,7,1,0,58,60934.69
12553,Sales & Marketing,region_1,Bachelors,m,sourcing,1,29,2,2,0,0,55,83388.05
47133,Technology,region_26,Bachelors,m,other,1,32,3,4,0,0,76,46272.71
23911,Technology,region_19,Bachelors,f,other,1,30,3,3,1,0,80,33206.26
26878,Operations,region_11,Bachelors,m,sourcing,1,35,3,6,0,0,57,45949.34
66891,Sales & Marketing,region_26,Bachelors,m,other,1,43,1,3,0,0,49,44796.97
66731,Technology,region_2,Bachelors,m,other,1,34,5,7,1,0,80,80632.87
66870,Analytics,region_26,Bachelors,m,other,1,24,,1,0,0,79,86035.79
50672,Procurement,region_2,Masters & above,m,other,1,31,4,7,0,0,69,41449.82
51007,Sales & Marketing,region_16,Bachelors,m,sourcing,1,50,3,8,0,0,51,36298.04
76368,Sales & Marketing,region_26,Bachelors,m,sourcing,1,29,3,3,0,0,47,96695.92
30957,Technology,region_15,Bachelors,m,other,1,30,4,8,0,0,90,90622.65
77717,Procurement,region_17,Bachelors,f,other,1,32,5,7,0,0,71,37071.68
70874,Sales & Marketing,region_23,Bachelors,m,sourcing,1,33,5,7,1,0,49,60886.45
44708,Sales & Marketing,region_25,Bachelors,m,other,1,36,4,7,0,0,51,51767.22
21366,Sales & Marketing,region_31,Bachelors,m,other,1,44,2,14,0,0,50,88675.51
37552,Sales & Marketing,region_4,Bachelors,m,sourcing,1,25,3,2,0,0,49,40175.8
68999,Sales & Marketing,region_28,Bachelors,m,other,1,31,4,3,0,0,48,95275.15
60983,Operations,region_19,Bachelors,m,other,1,36,3,5,0,0,59,48429.57
52280,Operations,region_22,Bachelors,m,other,1,31,4,5,0,0,65,75813.91
74260,Analytics,region_16,Bachelors,m,sourcing,1,28,3,3,0,0,87,50156.05
68742,R&D,region_28,Masters & above,m,sourcing,1,35,5,5,1,0,86,35962.41
39355,Sales & Marketing,region_2,,m,other,2,29,,1,0,0,48,88071.43
62349,Finance,region_2,Masters & above,f,other,1,41,3,6,0,0,61,58182.3
47667,Sales & Marketing,region_2,Masters & above,m,other,1,46,4,16,0,0,46,46352.59
28189,Analytics,region_20,Bachelors,m,other,2,34,3,5,0,0,88,44567.14
59654,Sales & Marketing,region_2,Bachelors,m,sourcing,1,39,2,7,0,0,50,39382.96
17578,Sales & Marketing,region_2,Bachelors,f,sourcing,2,37,3,7,0,0,46,50740.72
39045,Procurement,region_13,Bachelors,m,sourcing,1,42,3,7,0,0,70,84882.63
67465,Technology,region_2,Bachelors,f,other,1,35,4,3,0,0,80,62772.24
25815,Sales & Marketing,region_7,Bachelors,m,sourcing,1,34,4,3,0,0,51,91870.42
52060,Finance,region_6,Bachelors,m,sourcing,1,27,3,6,1,0,59,47880.21
35363,Procurement,region_2,Below Secondary,m,sourcing,1,22,2,2,1,0,71,73632.57
53585,Analytics,region_22,Bachelors,m,other,4,28,3,3,0,0,82,56923.43
23426,Operations,region_4,Bachelors,m,other,1,32,3,5,0,0,60,93530.29
62862,Operations,region_23,Masters & above,f,other,2,38,3,9,0,0,60,95465.38
64129,Finance,region_2,Bachelors,m,other,1,34,2,9,0,0,58,81681.46
3592,Sales & Marketing,region_22,Bachelors,m,sourcing,1,29,2,2,0,0,54,56008.28
28779,Finance,region_2,Below Secondary,m,other,1,24,4,2,1,0,61,69630.74
649,Technology,region_7,Masters & above,f,other,3,40,3,7,0,0,78,43727.86
60673,Technology,region_2,Bachelors,m,other,1,48,5,5,1,0,75,47512.26
23255,HR,region_20,Bachelors,f,sourcing,1,31,3,7,0,0,47,95822.43
4088,Procurement,region_2,Bachelors,m,sourcing,4,29,1,3,0,0,71,92395.37
25780,Legal,region_2,Bachelors,m,sourcing,1,39,3,11,0,0,60,77973.23
21819,Sales & Marketing,region_26,Masters & above,m,sourcing,1,45,5,11,0,0,48,87196.4
64724,Sales & Marketing,region_23,Masters & above,m,sourcing,1,38,5,2,0,0,53,41585.2
24068,Finance,region_8,Bachelors,f,other,1,30,3,7,1,0,60,94849.36
22,Technology,region_2,Masters & above,f,other,1,57,4,18,1,0,77,89546.16
36139,Analytics,region_7,Masters & above,m,sourcing,1,34,5,6,0,0,85,40352.39
73773,Sales & Marketing,region_16,Bachelors,m,sourcing,1,35,3,10,0,0,50,84789.02
29645,Operations,region_14,Bachelors,m,sourcing,1,26,,1,1,0,60,53632.93
72991,Operations,region_27,Masters & above,m,other,1,40,5,9,1,0,60,56838.87
12336,Operations,region_2,Bachelors,m,sourcing,1,49,2,18,0,0,74,54772.75
19008,Analytics,region_29,Masters & above,m,other,1,34,3,6,0,0,89,71333.1
69287,Procurement,region_7,Masters & above,f,sourcing,1,37,5,3,0,0,67,56175.72
47016,Legal,region_30,Bachelors,m,other,1,36,5,7,1,0,58,47880.34
57149,HR,region_14,Bachelors,m,sourcing,1,33,4,3,0,0,47,99991.8
23970,Sales & Marketing,region_13,Masters & above,m,other,1,40,5,7,1,0,54,78809.48
1213,Sales & Marketing,region_11,Bachelors,m,other,2,36,1,9,0,0,52,52652.51
54217,Operations,region_27,Bachelors,m,other,1,32,5,4,0,0,59,33185.55
31490,Technology,region_7,Bachelors,m,sourcing,3,42,2,6,0,1,74,88022.46
31706,Technology,region_23,Bachelors,m,other,1,29,3,2,0,0,78,90808.84
41340,Procurement,region_14,Masters & above,m,other,1,33,5,6,1,0,70,59082.05
68604,Operations,region_2,Bachelors,f,sourcing,1,44,4,7,0,0,61,43162.39
19001,Analytics,region_29,Bachelors,m,sourcing,1,40,4,7,1,0,80,83884.61
34919,Technology,region_5,Bachelors,m,other,1,39,3,10,0,0,79,89720.32
35602,Technology,region_27,Bachelors,m,other,1,31,3,6,0,0,80,53195.04
30681,Operations,region_15,Bachelors,m,other,1,31,1,7,0,0,60,44269.94
18764,Operations,region_2,Bachelors,m,other,1,29,3,4,1,0,61,82170.94
32458,Technology,region_33,Bachelors,m,sourcing,1,35,5,2,1,0,78,55925.99
27130,Sales & Marketing,region_9,Masters & above,f,other,2,32,1,4,1,0,44,79686.22
44242,Finance,region_7,Bachelors,m,other,2,32,3,7,0,0,56,36224.14
6510,Procurement,region_2,Bachelors,f,sourcing,3,31,1,7,0,0,70,48575.63
49643,Sales & Marketing,region_22,Bachelors,m,other,1,36,5,7,1,0,48,37576.45
12169,Operations,region_7,Bachelors,f,sourcing,1,27,5,4,1,0,59,45267.2
42550,Operations,region_10,Bachelors,m,sourcing,1,30,5,5,1,0,61,33980
59997,Technology,region_2,Bachelors,f,other,1,45,4,15,1,0,80,45055.03
36961,Operations,region_22,Masters & above,f,sourcing,1,41,3,6,0,0,58,39992.05
56021,Sales & Marketing,region_2,Masters & above,m,sourcing,2,43,2,2,0,0,50,81871.32
8478,Technology,region_30,Bachelors,f,other,1,31,5,3,1,0,83,60949.18
57916,Finance,region_2,Bachelors,m,other,1,43,3,3,0,0,57,30479.56
28734,Technology,region_14,Bachelors,m,other,1,33,3,7,0,0,79,64653.22
4965,Technology,region_33,Bachelors,m,other,1,27,1,2,0,0,75,31631.5
22733,R&D,region_7,Bachelors,m,other,2,33,5,6,1,0,86,99803.19
42522,Technology,region_26,Bachelors,m,other,1,30,1,3,0,0,79,91400.85
55396,HR,region_7,Bachelors,m,other,2,29,3,3,0,0,57,72007.94
65925,Operations,region_22,Masters & above,f,other,1,34,3,6,0,1,70,75765.9
36129,Sales & Marketing,region_2,Masters & above,f,sourcing,1,49,5,17,0,0,52,96580.34
36778,HR,region_13,Bachelors,m,sourcing,1,32,3,5,0,0,45,42433.37
19533,Technology,region_33,Masters & above,m,sourcing,1,59,1,4,0,0,82,64759.19
47272,Analytics,region_7,Bachelors,m,sourcing,3,29,4,2,0,0,87,42011.47
46703,Finance,region_15,Masters & above,m,other,2,32,1,5,0,0,65,45381.84
54464,Operations,region_15,Bachelors,m,sourcing,1,27,,1,0,0,62,71973.23
62377,HR,region_7,Below Secondary,f,other,1,25,,1,1,0,49,60627.4
20400,Legal,region_27,Bachelors,m,sourcing,1,28,4,2,0,0,63,59776.04
14878,Operations,region_34,Masters & above,m,other,1,34,1,5,0,0,57,85535.25
64818,Finance,region_2,Masters & above,m,other,1,35,3,3,0,0,57,72498.76
21852,Analytics,region_28,Masters & above,m,sourcing,1,31,5,6,1,0,89,50227.87
52172,Operations,region_22,Bachelors,f,other,1,34,1,7,1,0,60,68764.76
53593,Operations,region_2,Masters & above,f,sourcing,1,57,2,25,0,0,57,63073.24
61432,Sales & Marketing,region_22,Bachelors,m,referred,1,29,,1,0,0,47,36155.89
70657,Sales & Marketing,region_16,Bachelors,m,other,2,35,3,3,0,0,46,70447.67
33390,Procurement,region_2,Bachelors,f,other,1,42,3,4,1,0,68,88195.15
68757,Procurement,region_12,Bachelors,f,sourcing,1,29,3,5,0,0,65,63260.18
34738,Analytics,region_22,,m,sourcing,1,29,3,5,1,0,81,75419.12
7835,Procurement,region_14,Bachelors,f,other,1,35,3,4,0,0,66,70066.41
17983,Analytics,region_2,Bachelors,m,other,1,31,4,8,0,0,84,89020.83
12613,Sales & Marketing,region_25,Masters & above,m,sourcing,1,36,3,9,0,0,50,79930.71
26033,Operations,region_31,Bachelors,f,other,1,32,4,3,0,0,61,50649.47
49666,Procurement,region_7,Masters & above,m,other,1,39,5,6,1,0,69,70934.68
73094,Sales & Marketing,region_15,,m,other,1,43,4,14,0,0,49,47876.1
54132,Analytics,region_28,Bachelors,m,sourcing,1,33,5,4,1,0,84,56118.06
56057,Operations,region_13,Bachelors,f,other,1,35,4,10,1,0,58,69962.78
76959,Analytics,region_22,Bachelors,f,other,1,27,5,3,1,1,97,31497.55
16297,Sales & Marketing,region_32,Bachelors,f,sourcing,2,29,3,2,0,0,47,75909.15
27104,HR,region_7,Masters & above,f,other,1,48,5,18,1,0,53,61647.79
42743,Sales & Marketing,region_5,Bachelors,m,sourcing,1,37,4,3,0,0,46,81206.32
11482,R&D,region_13,Masters & above,m,sourcing,1,36,3,7,1,0,81,47165.98
65807,Operations,region_16,Bachelors,f,other,1,31,,1,1,0,60,72183.98
67577,Analytics,region_16,Bachelors,m,other,1,35,3,7,1,0,90,70439.03
9418,Operations,region_28,Bachelors,f,sourcing,1,33,5,7,0,0,62,62481.17
50510,Sales & Marketing,region_4,Masters & above,m,sourcing,1,38,2,6,0,0,53,56886.66
24897,Analytics,region_15,Bachelors,m,other,2,30,3,10,0,0,80,76141.9
14964,Sales & Marketing,region_15,Bachelors,m,other,1,32,5,4,0,0,49,70763.15
72000,Operations,region_4,Bachelors,f,other,1,43,4,5,1,0,59,58532.04
25763,Procurement,region_22,Masters & above,f,other,1,34,1,7,0,0,69,41124.2
12348,R&D,region_26,Bachelors,m,other,1,30,5,3,0,0,84,97564.93
63174,Analytics,region_7,Bachelors,m,sourcing,1,27,,1,1,0,79,69873.41
46777,Legal,region_15,Bachelors,m,sourcing,2,33,5,4,1,0,60,54756.12
73035,Operations,region_11,Masters & above,f,sourcing,1,38,5,4,1,0,62,53551.66
43688,Technology,region_7,Masters & above,m,sourcing,1,37,1,6,0,0,78,33725.82
9713,Procurement,region_20,Masters & above,f,other,1,38,1,10,0,0,67,98308.98
18989,Sales & Marketing,region_2,Bachelors,m,other,1,35,5,4,1,0,50,91039.18
77242,Analytics,region_2,Bachelors,m,other,1,40,5,4,1,0,88,48512.45
75466,Sales & Marketing,region_6,Bachelors,f,other,1,35,5,7,0,0,49,71791.95
10354,R&D,region_22,Masters & above,m,sourcing,1,35,3,6,0,0,83,52584.01
1055,Sales & Marketing,region_2,Bachelors,m,other,2,23,3,2,0,0,59,39608.74
63950,Sales & Marketing,region_7,Masters & above,m,sourcing,1,46,4,15,0,0,47,50965.51
17134,Sales & Marketing,region_27,Bachelors,m,other,1,52,3,15,0,0,48,41535.6
21020,Finance,region_26,Bachelors,f,sourcing,1,30,3,4,0,0,63,83864.11
27234,Technology,region_16,Bachelors,m,sourcing,1,24,,1,1,0,78,73944.12
4358,Procurement,region_2,Masters & above,m,other,1,37,5,4,0,0,70,90569.42
49170,Sales & Marketing,region_27,Bachelors,m,sourcing,2,25,1,2,0,0,49,82512.62
60785,Sales & Marketing,region_1,Bachelors,m,sourcing,1,30,,1,0,0,48,86039.2
64810,HR,region_13,Bachelors,m,other,1,34,3,7,0,0,48,86635.26
63229,Operations,region_19,Bachelors,f,sourcing,1,40,4,5,1,0,54,85295.8
39743,R&D,region_22,Bachelors,m,other,1,24,,1,0,0,84,95522.69
73113,Sales & Marketing,region_6,Bachelors,m,other,1,29,4,6,1,0,52,93130.77
49351,R&D,region_7,Masters & above,f,sourcing,1,29,3,4,1,0,85,31934.58
73584,Analytics,region_2,Bachelors,m,other,1,31,4,5,1,1,87,74339.04
16840,Sales & Marketing,region_22,Bachelors,m,sourcing,2,30,,1,0,0,53,69339.65
26842,Analytics,region_34,Bachelors,m,sourcing,1,30,3,7,0,0,86,70897.2
77364,Procurement,region_15,Bachelors,m,other,1,32,3,6,1,0,71,60627.97
2951,Technology,region_7,Bachelors,m,other,2,33,3,8,0,0,77,82381.71
60272,Analytics,region_22,,m,sourcing,1,31,3,3,0,0,85,63887.15
30364,Finance,region_2,Bachelors,f,sourcing,1,33,3,2,1,0,57,51661.63
67777,Sales & Marketing,region_27,Masters & above,m,other,1,41,2,2,1,0,48,91454.59
20556,Operations,region_22,Masters & above,m,sourcing,1,40,5,3,1,0,60,50597.99
55068,Sales & Marketing,region_21,Bachelors,f,other,1,29,,1,0,0,47,84222.03
17660,Analytics,region_29,Bachelors,m,sourcing,1,29,4,5,0,0,83,58599.99
1884,Sales & Marketing,region_22,Bachelors,m,sourcing,2,28,4,4,0,0,49,42226.07
10923,Procurement,region_15,Bachelors,m,other,1,29,4,3,0,0,71,55679.35
4349,Operations,region_7,Bachelors,m,other,1,47,4,15,0,0,62,73580.55
46803,Sales & Marketing,region_2,Masters & above,m,sourcing,1,41,3,6,0,0,59,85341.85
64163,Analytics,region_7,,m,sourcing,1,39,4,8,0,0,88,47285.13
34110,Sales & Marketing,region_2,Bachelors,m,other,1,34,1,9,0,0,44,77140.3
43925,R&D,region_22,Bachelors,f,other,1,30,,1,1,0,84,48837.14
71723,Finance,region_2,Bachelors,f,sourcing,2,30,3,6,0,0,65,73123.15
73103,Sales & Marketing,region_4,Masters & above,m,sourcing,2,40,4,14,0,0,47,64297.95
77855,Operations,region_16,Bachelors,m,other,1,30,5,5,1,0,55,83803.97
74871,Procurement,region_7,Bachelors,m,sourcing,1,28,5,4,1,0,70,87801.49
50025,Sales & Marketing,region_19,Bachelors,m,other,1,25,,1,0,0,48,64737.16
